"MAC","weekday","fecha_servidor","fecha_esp32","voltaje","corriente","potencia","frecuencia","energia","fp","ESP32_temp","WORKSTATION_CPU","WORKSTATION_CPU_POWER","WORKSTATION_CPU_TEMP","WORKSTATION_GPU","WORKSTATION_GPU_POWER","WORKSTATION_GPU_TEMP","WORKSTATION_RAM","WORKSTATION_RAM_POWER"
"3C:61:05:12:96:30","3","2021-05-05 22:23:54","2021-05-05 22:23:54","120","0.94","96.8","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:55","2021-05-05 22:23:55","120","0.94","96.8","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:55","2021-05-05 22:23:55","120","0.94","96.8","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:55","2021-05-05 22:23:55","120","0.94","97.2","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:56","2021-05-05 22:23:56","120","0.94","97.2","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:56","2021-05-05 22:23:56","120","0.94","96.2","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:57","2021-05-05 22:23:57","120","0.94","96.2","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:57","2021-05-05 22:23:57","120","0.94","96.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:58","2021-05-05 22:23:58","120","0.94","96.8","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:58","2021-05-05 22:23:58","120","0.94","96.8","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:59","2021-05-05 22:23:59","120","0.94","96.8","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:59","2021-05-05 22:23:59","120","0.94","96.6","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:23:59","2021-05-05 22:23:59","120","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:00","2021-05-05 22:24:00","120","0.94","96.6","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:00","2021-05-05 22:24:00","120","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:00","2021-05-05 22:24:00","120","0.94","96.8","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:01","2021-05-05 22:24:01","120","0.94","96.8","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:01","2021-05-05 22:24:01","120","0.94","96.8","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:02","2021-05-05 22:24:02","120","0.94","97.6","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:02","2021-05-05 22:24:02","120","0.94","97.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:03","2021-05-05 22:24:03","120","0.94","97.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:03","2021-05-05 22:24:03","120","0.94","97.3","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:04","2021-05-05 22:24:04","120","0.94","97.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:04","2021-05-05 22:24:04","120","0.94","97.2","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:04","2021-05-05 22:24:04","120","0.94","97.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:05","2021-05-05 22:24:05","120","0.94","97.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:05","2021-05-05 22:24:05","120","0.94","97.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:06","2021-05-05 22:24:06","120","0.94","97.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:07","2021-05-05 22:24:07","120","0.94","97.1","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:08","2021-05-05 22:24:08","120","0.94","97.1","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:08","2021-05-05 22:24:08","120.1","0.94","97.4","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:09","2021-05-05 22:24:09","120.1","0.94","97.4","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:09","2021-05-05 22:24:09","120","0.94","97","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:10","2021-05-05 22:24:10","120","0.94","97","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:10","2021-05-05 22:24:10","120.1","0.93","96.1","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:11","2021-05-05 22:24:11","120.1","0.93","96.1","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:12","2021-05-05 22:24:12","120.1","0.94","96.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:12","2021-05-05 22:24:12","120.1","0.94","96.3","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:13","2021-05-05 22:24:13","120.1","0.94","96.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:13","2021-05-05 22:24:13","120","0.93","96.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:14","2021-05-05 22:24:14","120","0.93","96.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:14","2021-05-05 22:24:14","120.1","0.94","97.2","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:15","2021-05-05 22:24:15","120.1","0.94","97.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:15","2021-05-05 22:24:15","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:16","2021-05-05 22:24:16","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:17","2021-05-05 22:24:17","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:17","2021-05-05 22:24:17","120.1","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:17","2021-05-05 22:24:17","120.1","0.94","96.6","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:18","2021-05-05 22:24:18","120.1","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:18","2021-05-05 22:24:18","120.1","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:19","2021-05-05 22:24:19","120.1","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:19","2021-05-05 22:24:19","120","0.93","96.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:20","2021-05-05 22:24:20","120","0.93","96.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:21","2021-05-05 22:24:21","120","0.94","97.1","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:22","2021-05-05 22:24:22","120","0.94","97.1","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:22","2021-05-05 22:24:22","120.1","0.94","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:23","2021-05-05 22:24:23","120.1","0.94","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:23","2021-05-05 22:24:23","120","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:24","2021-05-05 22:24:24","120","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:24","2021-05-05 22:24:24","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:25","2021-05-05 22:24:25","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:26","2021-05-05 22:24:26","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:27","2021-05-05 22:24:27","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:27","2021-05-05 22:24:27","120","0.94","96.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:28","2021-05-05 22:24:28","120","0.94","96.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:28","2021-05-05 22:24:28","120","0.94","97","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:29","2021-05-05 22:24:29","120","0.94","97","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:30","2021-05-05 22:24:30","120.1","0.93","96.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:31","2021-05-05 22:24:31","120.1","0.93","96.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:31","2021-05-05 22:24:31","120.1","0.93","95.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:32","2021-05-05 22:24:32","120.1","0.93","95.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:32","2021-05-05 22:24:32","120","0.94","96.8","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:33","2021-05-05 22:24:33","120","0.94","96.8","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:33","2021-05-05 22:24:33","120.1","0.94","97.1","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:34","2021-05-05 22:24:34","120.1","0.94","97.1","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:35","2021-05-05 22:24:35","120.1","0.94","97.4","60","0.03","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:36","2021-05-05 22:24:36","120.1","0.94","97.4","60","0.03","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:36","2021-05-05 22:24:36","120","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:37","2021-05-05 22:24:37","120","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:37","2021-05-05 22:24:37","120","0.93","96.4","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:38","2021-05-05 22:24:38","120","0.93","96.4","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:38","2021-05-05 22:24:38","120","0.93","96.4","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:39","2021-05-05 22:24:39","120.1","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:40","2021-05-05 22:24:40","120.1","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:40","2021-05-05 22:24:40","120","0.94","96.4","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:41","2021-05-05 22:24:41","120","0.94","96.4","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:41","2021-05-05 22:24:41","120.1","0.93","96.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:42","2021-05-05 22:24:42","120.1","0.93","96.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:42","2021-05-05 22:24:42","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:43","2021-05-05 22:24:43","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:44","2021-05-05 22:24:44","120","0.93","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:45","2021-05-05 22:24:45","120","0.93","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:45","2021-05-05 22:24:45","120.1","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:46","2021-05-05 22:24:46","120.1","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:46","2021-05-05 22:24:46","120","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:47","2021-05-05 22:24:47","120","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:47","2021-05-05 22:24:47","120","0.94","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:48","2021-05-05 22:24:48","120","0.94","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:49","2021-05-05 22:24:49","120","0.94","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:49","2021-05-05 22:24:49","120","0.94","97.1","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:49","2021-05-05 22:24:49","120","0.94","97.1","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:50","2021-05-05 22:24:50","120","0.94","97.1","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:50","2021-05-05 22:24:50","120","0.93","95.8","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:50","2021-05-05 22:24:50","120","0.93","95.8","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:51","2021-05-05 22:24:51","120","0.93","95.8","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:51","2021-05-05 22:24:51","120","0.93","95.8","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:51","2021-05-05 22:24:51","120","0.95","98.5","59.9","0.03","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:52","2021-05-05 22:24:52","120","0.95","98.5","59.9","0.03","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:53","2021-05-05 22:24:53","120","0.94","97.5","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:54","2021-05-05 22:24:54","120","0.94","97.5","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:54","2021-05-05 22:24:54","120","0.94","96.3","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:55","2021-05-05 22:24:55","120","0.94","96.3","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:55","2021-05-05 22:24:55","120","0.94","96.9","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:56","2021-05-05 22:24:56","120","0.94","96.9","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:57","2021-05-05 22:24:57","120","0.94","96.6","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:58","2021-05-05 22:24:58","120","0.94","96.6","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:58","2021-05-05 22:24:58","120","0.94","96.4","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:59","2021-05-05 22:24:59","120","0.94","96.4","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:59","2021-05-05 22:24:59","120","0.94","96.8","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:24:59","2021-05-05 22:24:59","120","0.94","96.8","59.8","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:00","2021-05-05 22:25:00","120","0.94","96.8","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:01","2021-05-05 22:25:01","120","0.94","96.7","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:02","2021-05-05 22:25:02","120","0.94","97","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:03","2021-05-05 22:25:03","120","0.94","97","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:03","2021-05-05 22:25:03","120","0.94","96.5","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:03","2021-05-05 22:25:03","120","0.94","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:04","2021-05-05 22:25:04","120","0.94","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:04","2021-05-05 22:25:04","120","0.94","96.5","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:04","2021-05-05 22:25:04","120","0.93","96.6","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:04","2021-05-05 22:25:04","120","0.93","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:05","2021-05-05 22:25:05","120","0.93","96.6","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:05","2021-05-05 22:25:05","120","0.93","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:05","2021-05-05 22:25:05","120","0.94","96.7","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:06","2021-05-05 22:25:06","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:06","2021-05-05 22:25:06","120","0.94","96.7","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:07","2021-05-05 22:25:07","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:07","2021-05-05 22:25:07","120","0.94","96.5","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:07","2021-05-05 22:25:07","120","0.94","96.5","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:08","2021-05-05 22:25:08","120","0.94","96.5","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:08","2021-05-05 22:25:08","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:09","2021-05-05 22:25:09","120","0.94","96.7","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:09","2021-05-05 22:25:09","120","0.93","96.4","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:10","2021-05-05 22:25:10","120","0.93","96.4","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:10","2021-05-05 22:25:10","120","0.93","96.4","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:11","2021-05-05 22:25:11","120.1","0.95","98","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:11","2021-05-05 22:25:11","120.1","0.95","98","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:12","2021-05-05 22:25:12","120.1","0.95","98","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:12","2021-05-05 22:25:12","120","0.93","96.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:13","2021-05-05 22:25:13","120","0.93","96.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:13","2021-05-05 22:25:13","120.1","0.93","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:14","2021-05-05 22:25:14","120.1","0.93","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:14","2021-05-05 22:25:14","120.1","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:15","2021-05-05 22:25:15","120.1","0.94","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:16","2021-05-05 22:25:16","120","0.94","96.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:17","2021-05-05 22:25:17","120","0.94","96.2","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:17","2021-05-05 22:25:17","120","0.96","100.9","60","0.03","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:18","2021-05-05 22:25:18","120","0.96","100.9","60","0.03","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:18","2021-05-05 22:25:18","120.1","0.94","97.1","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:19","2021-05-05 22:25:19","120.1","0.94","97.1","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:20","2021-05-05 22:25:20","120","0.94","97","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:21","2021-05-05 22:25:21","120","0.94","97","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:21","2021-05-05 22:25:21","120","0.93","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:22","2021-05-05 22:25:22","120","0.93","96.6","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:22","2021-05-05 22:25:22","120","0.93","96.9","59.9","0.03","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:22","2021-05-05 22:25:22","120.1","0.94","96.9","59.9","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:23","2021-05-05 22:25:23","120.1","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:24","2021-05-05 22:25:24","120","0.94","96.9","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:25:25","2021-05-05 22:25:25","120","0.94","96.3","60","0.03","0.86","0","0","0","0","0","0","0","0","0"
